timestamp,dataset,model,model_type,run_type,metric,transform,transform_param,score
20241028_111321,deepglobe,resnext,cnn,NT,test_mAP_macro,median,0,0.690947413444519
20241028_143152,imagenet,inception,cnn,PT,test_accuracy_macro,median,9,0.2860485017299652
20241028_170406,caltech_120,pit,transformer,NT,test_accuracy_macro,median,9,0.6161072254180908
20241028_104642,deepglobe,convnext,cnn,NT,test_mAP_macro,patch_rotation,1,0.6166579723358154
20241028_112759,deepglobe,mobilenet,cnn,NT,test_mAP_macro,patch_shuffle,15,0.4781534671783447
20241028_133806,caltech,convnext,cnn,NT,test_accuracy_macro,channel_inversion,0,0.516586184501648
20241028_103718,deepglobe,efficientnet,cnn,NT,test_mAP_macro,patch_rotation,6,0.5051761269569397
20241028_162846,caltech_120,inception,cnn,NT,test_accuracy_macro,sobel,3,0.04197454825043678
20241028_132740,bigearthnet,regnety,cnn,NT,test_mAP_macro,greyscale,1,0.1949365735054016
20241009_104422,caltech_120,cait,transformer,ST,test_accuracy_macro,,,0.4889691174030304
20241028_112536,deepglobe,mobilenet,cnn,NT,test_mAP_macro,gaussian,2.0,0.451993465423584
20241028_162110,caltech_120,xception,cnn,NT,test_accuracy_macro,median,9,0.4461548328399658
20241028_110120,deepglobe,densenet,cnn,NT,test_mAP_macro,bilateral,31,0.24409028887748718
20241028_153133,caltech,mvit,transformer,NT,test_accuracy_macro,gaussian,5.0,0.6001923084259033
20241028_180447,imagenet,beit,transformer,PT,test_accuracy_macro,bilateral,9,0.06600935012102127
20241028_171033,imagenet,cait,transformer,PT,test_accuracy_macro,channel_inversion,12,0.8443511724472046
20241028_114515,rgb_bigearthnet,densenet,cnn,NT,test_mAP_macro,patch_shuffle,1,0.6212745904922485
20241028_132357,bigearthnet,regnety,cnn,NT,test_mAP_macro,channel_shuffle,0,0.671159029006958
20241028_121844,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,median,9,0.3882831633090973
20241028_135300,imagenet,mobilenet,cnn,PT,test_accuracy_macro,channel_inversion,6,0.7540042400360107
20241028_125813,deepglobe,beit,transformer,NT,test_mAP_macro,patch_rotation,2,0.5762885808944702
20241028_140354,caltech,mobilenet,cnn,NT,test_accuracy_macro,gaussian,15.0,0.11974918097257614
20241028_191645,imagenet,mvit,transformer,PT,test_accuracy_macro,gaussian,9.0,0.14253155887126923
20241028_154412,rgb_bigearthnet,convmixer,transformer,NT,test_mAP_macro,greyscale,1,0.3179255425930023
20241028_124318,bigearthnet,xception,cnn,NT,test_mAP_macro,patch_shuffle,2,0.6534271240234375
20241028_173030,imagenet,pvt,transformer,PT,test_accuracy_macro,patch_rotation,6,0.5563134551048279
20241028_114335,deepglobe,inception,cnn,NT,test_mAP_macro,median,0,0.6915020942687988
20241028_180607,imagenet,beit,transformer,PT,test_accuracy_macro,bilateral,31,0.05906541645526886
20241004_101920,deepglobe,resnet,cnn,ST,test_mAP_macro,,,0.6324805617332458
20241028_135607,caltech,resnext,cnn,NT,test_accuracy_macro,gaussian,2.0,0.5127487182617188
20241028_121410,rgb_bigearthnet,resnext,cnn,NT,test_mAP_macro,greyscale,0,0.6240926384925842
20241004_150037,caltech,convnext,cnn,ST,test_accuracy_macro,,,0.5303610563278198
20241028_123045,deepglobe,cait,transformer,NT,test_mAP_macro,channel_inversion,12,0.23628060519695282
20241028_121521,bigearthnet,resnext,cnn,NT,test_mAP_macro,greyscale,1,0.2510799169540405
20241028_115857,imagenet,regnet,cnn,PT,test_accuracy_macro,gaussian,1.0,0.779347836971283
20241028_093941,imagenet,resnet,cnn,PT,test_accuracy_macro,patch_rotation,8,0.3690355718135834
20241028_115545,imagenet,regnet,cnn,PT,test_accuracy_macro,median,9,0.35988402366638184
20241028_121143,bigearthnet,resnext,cnn,NT,test_mAP_macro,channel_shuffle,2,0.4043033719062805
20241028_114812,rgb_bigearthnet,densenet,cnn,NT,test_mAP_macro,patch_rotation,1,0.6156014800071716
20241028_141049,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,bilateral,9,0.5425831079483032
20241028_141123,caltech,xception,cnn,NT,test_accuracy_macro,patch_shuffle,8,0.15079958736896515
20241028_161209,caltech_120,resnext,cnn,NT,test_accuracy_macro,patch_rotation,6,0.4265986680984497
20241028_142647,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,channel_inversion,6,0.253105491399765
20241028_144225,caltech,swin,transformer,NT,test_accuracy_macro,gaussian,5.0,0.5805813074111938
20241028_145550,bigearthnet,pit,transformer,NT,test_mAP_macro,median,15,0.6317335367202759
20241028_134345,caltech,regnet,cnn,NT,test_accuracy_macro,patch_rotation,11,0.45652616024017334
20241028_141315,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,median,5,0.578330397605896
20241028_122113,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,gaussian,3.0,0.3703826069831848
20241028_102052,deepglobe,resnet,cnn,NT,test_mAP_macro,bilateral,3,0.23913344740867615
20241008_161211,caltech,vit,transformer,ST,test_accuracy_macro,,,0.5250394940376282
20241009_133621,deepglobe,xception,cnn,ST,test_mAP_macro,,,0.7218854427337646
20241028_132318,caltech,resnet,cnn,NT,test_accuracy_macro,channel_shuffle,6,0.38134345412254333
20241028_123007,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,channel_inversion,0,0.5721733570098877
20241028_123638,rgb_bigearthnet,xception,cnn,NT,test_mAP_macro,median,5,0.38241860270500183
20241028_112745,deepglobe,mobilenet,cnn,NT,test_mAP_macro,patch_shuffle,11,0.497921884059906
20241028_110907,deepglobe,densenet,cnn,NT,test_mAP_macro,channel_shuffle,3,0.32995325326919556
20241028_105949,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,median,0,0.5759619474411011
20241028_105800,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,bilateral,9,0.43065720796585083
20241028_122945,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,channel_shuffle,12,0.3572062849998474
20241028_135625,rgb_bigearthnet,deit,transformer,NT,test_mAP_macro,channel_shuffle,6,0.3524191379547119
20241028_091707,imagenet,resnet,cnn,PT,test_accuracy_macro,bilateral,9,0.6022534966468811
20241028_120222,rgb_bigearthnet,resnext,cnn,NT,test_mAP_macro,gaussian,2.0,0.3129112720489502
20241028_142832,caltech,vit,transformer,NT,test_accuracy_macro,median,0,0.516640841960907
20241028_102834,deepglobe,resnet,cnn,NT,test_mAP_macro,channel_shuffle,12,0.3483774662017822
20241028_151023,imagenet,regnety,cnn,PT,test_accuracy_macro,patch_shuffle,8,0.24627381563186646
20241028_172345,imagenet,pvt,transformer,PT,test_accuracy_macro,gaussian,15.0,0.03839390352368355
20241028_145444,imagenet,regnety,cnn,PT,test_accuracy_macro,bilateral,3,0.710631251335144
20241028_122134,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,gaussian,5.0,0.3393729031085968
20241028_142907,bigearthnet,cait,transformer,NT,test_mAP_macro,channel_inversion,3,0.24373194575309753
20241028_115428,deepglobe,regnety,cnn,NT,test_mAP_macro,median,15,0.2290624976158142
20241028_142026,imagenet,xception,cnn,PT,test_accuracy_macro,channel_inversion,0,0.6305877566337585
20241028_145114,caltech,cait,transformer,NT,test_accuracy_macro,patch_shuffle,2,0.4841037392616272
20241028_132838,bigearthnet,vit,transformer,NT,test_mAP_macro,bilateral,5,0.6749321222305298
20241028_133518,bigearthnet,vit,transformer,NT,test_mAP_macro,gaussian,2.0,0.6748666763305664
20241028_115849,deepglobe,regnety,cnn,NT,test_mAP_macro,patch_rotation,15,0.6554491519927979
20241028_143116,caltech,vit,transformer,NT,test_accuracy_macro,patch_rotation,1,0.4302108585834503
20241028_151232,imagenet,regnety,cnn,PT,test_accuracy_macro,patch_rotation,2,0.554938793182373
20241028_123211,deepglobe,pvt,transformer,NT,test_mAP_macro,bilateral,15,0.23216041922569275
20241028_104625,bigearthnet,efficientnet,cnn,NT,test_mAP_macro,sobel,0,0.6490853428840637
20241028_170345,caltech_120,pit,transformer,NT,test_accuracy_macro,median,0,0.6360833644866943
20241028_141919,imagenet,xception,cnn,PT,test_accuracy_macro,channel_shuffle,6,0.5320695638656616
20241028_150157,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,channel_inversion,6,0.26041245460510254
20241028_132022,rgb_bigearthnet,regnety,cnn,NT,test_mAP_macro,patch_rotation,11,0.5760586261749268
20241028_143126,rgb_bigearthnet,pvt,transformer,NT,test_mAP_macro,median,3,0.5417020320892334
20241028_140402,caltech,mobilenet,cnn,NT,test_accuracy_macro,sobel,0,0.5088637471199036
20241028_172209,caltech_120,convmixer,transformer,NT,test_accuracy_macro,channel_shuffle,6,0.2880358397960663
20241028_133920,caltech,regnet,cnn,NT,test_accuracy_macro,bilateral,3,0.5257090926170349
20241028_101314,imagenet,resnet,cnn,PT,test_accuracy_macro,bilateral,5,0.7878512740135193
20241028_134822,caltech,densenet,cnn,NT,test_accuracy_macro,gaussian,1.0,0.6379581093788147
20241008_145810,deepglobe,swin,transformer,ST,test_mAP_macro,,,
20241028_111621,bigearthnet,convnext,cnn,NT,test_mAP_macro,greyscale,1,0.28541210293769836
20241028_160634,caltech_120,densenet,cnn,NT,test_accuracy_macro,channel_shuffle,3,0.5030486583709717
20241028_145031,bigearthnet,pit,transformer,NT,test_mAP_macro,bilateral,3,0.6504284143447876
20241028_144827,caltech,cait,transformer,NT,test_accuracy_macro,median,3,0.47572147846221924
20241028_123228,bigearthnet,mobilenet,cnn,NT,test_mAP_macro,channel_inversion,12,0.2107825130224228
20241028_161330,caltech_120,resnext,cnn,NT,test_accuracy_macro,channel_inversion,2,0.06692271679639816
20241028_164606,caltech_120,deit,transformer,NT,test_accuracy_macro,patch_shuffle,1,0.5331089496612549
20241028_172002,imagenet,pvt,transformer,PT,test_accuracy_macro,gaussian,0.0,0.8466485738754272
20241028_145530,bigearthnet,pit,transformer,NT,test_mAP_macro,median,9,0.6465765833854675
20241002_144938,deepglobe,mobilenet,cnn,ST,test_mAP_macro,,,0.4011881351470947
20241028_122303,rgb_bigearthnet,mobilenet,cnn,NT,test_mAP_macro,sobel,3,0.17351166903972626
20241028_142143,caltech,regnety,cnn,NT,test_accuracy_macro,bilateral,9,0.45888566970825195
20241028_112735,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,patch_rotation,1,0.6036655306816101
20241028_171709,caltech_120,convmixer,transformer,NT,test_accuracy_macro,bilateral,31,0.2825853228569031
20241028_150708,imagenet,regnety,cnn,PT,test_accuracy_macro,sobel,0,0.7344518303871155
20241028_142053,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,patch_rotation,1,0.5870264768600464
20241028_130159,imagenet,resnext,cnn,PT,test_accuracy_macro,median,31,0.033366426825523376
20241028_132051,caltech,resnet,cnn,NT,test_accuracy_macro,sobel,0,0.6701932549476624
20241028_143510,caltech,deit,transformer,NT,test_accuracy_macro,median,15,0.432937890291214
20241028_152902,caltech,mvit,transformer,NT,test_accuracy_macro,bilateral,9,0.7140845060348511
20241028_165958,caltech_120,pvt,transformer,NT,test_accuracy_macro,patch_shuffle,6,0.13853806257247925
20241028_133748,bigearthnet,vit,transformer,NT,test_mAP_macro,patch_shuffle,2,0.6642325520515442
20241028_150128,bigearthnet,pit,transformer,NT,test_mAP_macro,patch_shuffle,15,0.5436203479766846
20241028_154647,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,patch_rotation,6,0.14761750400066376
20241028_151844,bigearthnet,beit,transformer,NT,test_mAP_macro,patch_shuffle,1,0.6632074117660522
20241028_135724,rgb_bigearthnet,deit,transformer,NT,test_mAP_macro,channel_inversion,1,0.22588837146759033
20241028_150742,caltech,pit,transformer,NT,test_accuracy_macro,channel_shuffle,3,0.3655237555503845
20241028_105104,deepglobe,regnet,cnn,NT,test_mAP_macro,bilateral,15,0.23014526069164276
20241028_173541,imagenet,pvt,transformer,PT,test_accuracy_macro,channel_inversion,2,0.4394073188304901
20241028_112021,deepglobe,resnext,cnn,NT,test_mAP_macro,channel_shuffle,6,0.3572732210159302
20241028_123738,rgb_bigearthnet,xception,cnn,NT,test_mAP_macro,median,31,0.28300878405570984
20241028_124103,bigearthnet,xception,cnn,NT,test_mAP_macro,gaussian,3.0,0.5195059776306152
20241007_153131,deepglobe,mobilenet,cnn,ST,test_mAP_macro,,,0.5880624651908875
20241028_192734,imagenet,mvit,transformer,PT,test_accuracy_macro,channel_inversion,1,0.599241316318512
20241028_133624,caltech,convnext,cnn,NT,test_accuracy_macro,patch_shuffle,15,0.05410033091902733
20241028_135225,bigearthnet,deit,transformer,NT,test_mAP_macro,gaussian,0.5,0.6546049118041992
20241028_141125,bigearthnet,cait,transformer,NT,test_mAP_macro,bilateral,0,0.6701409816741943
20241004_141149,caltech,efficientnet,cnn,PT,test_accuracy_macro,None,None,0.0548519566655159
20241028_163248,caltech_120,regnety,cnn,NT,test_accuracy_macro,bilateral,31,0.3619699776172638
20241028_160147,caltech_120,densenet,cnn,NT,test_accuracy_macro,bilateral,9,0.4904237985610962
20241028_163659,imagenet,swin,transformer,PT,test_accuracy_macro,patch_rotation,11,0.38536545634269714
20241028_192055,imagenet,mvit,transformer,PT,test_accuracy_macro,patch_shuffle,11,0.1729423552751541
20241028_132317,bigearthnet,regnety,cnn,NT,test_mAP_macro,patch_rotation,11,0.656501829624176
20241028_120507,deepglobe,vit,transformer,NT,test_mAP_macro,sobel,0,0.674027144908905
20241028_154413,bigearthnet,convmixer,transformer,NT,test_mAP_macro,patch_rotation,6,0.6595439910888672
20241028_162309,imagenet,swin,transformer,PT,test_accuracy_macro,median,3,0.7658286094665527
20241028_133543,caltech,convnext,cnn,NT,test_accuracy_macro,patch_shuffle,2,0.220474511384964
20241028_121757,imagenet,regnet,cnn,PT,test_accuracy_macro,channel_inversion,3,0.6970310211181641
20241028_102712,bigearthnet,resnet,cnn,NT,test_mAP_macro,gaussian,9.0,0.42042773962020874
20241028_161546,caltech_120,mobilenet,cnn,NT,test_accuracy_macro,gaussian,0.0,0.4002237617969513
20241028_125630,rgb_bigearthnet,inception,cnn,NT,test_mAP_macro,gaussian,2.0,0.26121264696121216
20241028_140539,caltech,mobilenet,cnn,NT,test_accuracy_macro,patch_rotation,11,0.2597086727619171
20241010_115720,rgb_bigearthnet,pit,transformer,ST,test_mAP_macro,,,0.6059296131134033
20241028_132624,rgb_bigearthnet,vit,transformer,NT,test_mAP_macro,bilateral,5,0.5788103938102722
20241028_151838,rgb_bigearthnet,beit,transformer,NT,test_mAP_macro,channel_shuffle,3,0.3228055536746979
20241009_103113,deepglobe,efficientnet,cnn,ST,test_mAP_macro,,,0.5766502618789673
20241028_110252,rgb_bigearthnet,convnext,cnn,NT,test_mAP_macro,gaussian,1.0,0.48783665895462036
20241028_103807,deepglobe,efficientnet,cnn,NT,test_mAP_macro,channel_shuffle,0,0.5111230611801147
20241028_111945,deepglobe,resnext,cnn,NT,test_mAP_macro,channel_shuffle,0,0.690947413444519
20241028_153442,bigearthnet,convmixer,transformer,NT,test_mAP_macro,median,9,0.6636411547660828
20241028_171834,caltech_120,convmixer,transformer,NT,test_accuracy_macro,gaussian,1.0,0.4405697286128998
20241028_113659,rgb_bigearthnet,densenet,cnn,NT,test_mAP_macro,bilateral,15,0.3963583707809448
20241028_115142,deepglobe,inception,cnn,NT,test_mAP_macro,greyscale,0,0.6915020942687988
20241028_111703,bigearthnet,regnet,cnn,NT,test_mAP_macro,bilateral,3,0.6604391932487488
20241028_133648,caltech,convnext,cnn,NT,test_accuracy_macro,patch_rotation,4,0.28041088581085205
20241028_102124,deepglobe,resnet,cnn,NT,test_mAP_macro,bilateral,15,0.23837582767009735
20241028_172018,caltech_120,convmixer,transformer,NT,test_accuracy_macro,patch_shuffle,8,0.09651333838701248
20241028_140432,caltech,mobilenet,cnn,NT,test_accuracy_macro,patch_shuffle,4,0.144697904586792
20241028_140234,caltech,mobilenet,cnn,NT,test_accuracy_macro,median,5,0.4142649173736572
20241028_151646,caltech,beit,transformer,NT,test_accuracy_macro,channel_shuffle,12,0.2557842433452606
20241028_114151,rgb_bigearthnet,densenet,cnn,NT,test_mAP_macro,gaussian,1.0,0.4574618637561798
20241028_160514,imagenet,deit,transformer,PT,test_accuracy_macro,patch_shuffle,4,0.4831138551235199
20241028_184707,imagenet,convmixer,transformer,PT,test_accuracy_macro,sobel,3,0.09776544570922852
20241028_134726,rgb_bigearthnet,deit,transformer,NT,test_mAP_macro,gaussian,0.5,0.5845422148704529
20241028_141201,caltech,xception,cnn,NT,test_accuracy_macro,patch_rotation,4,0.5282278656959534
20241004_204328,deepglobe,swin,transformer,ST,test_mAP_macro,,,
20241028_162137,caltech_120,xception,cnn,NT,test_accuracy_macro,gaussian,0.5,0.7140023708343506
20241028_141802,rgb_bigearthnet,cait,transformer,NT,test_mAP_macro,sobel,3,0.21880246698856354
20241028_171502,caltech_120,beit,transformer,NT,test_accuracy_macro,channel_shuffle,12,0.2961125075817108
20241028_115312,bigearthnet,densenet,cnn,NT,test_mAP_macro,channel_shuffle,6,0.24431480467319489
20241028_121218,deepglobe,deit,transformer,NT,test_mAP_macro,median,15,0.2290624976158142
20241028_130008,imagenet,resnext,cnn,PT,test_accuracy_macro,median,5,0.6981530785560608
20241028_113016,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,patch_rotation,15,0.5523134469985962
20241028_142643,bigearthnet,cait,transformer,NT,test_mAP_macro,channel_shuffle,2,0.3977719247341156
20241028_145933,rgb_bigearthnet,pit,transformer,NT,test_mAP_macro,channel_shuffle,3,0.3300202786922455
20241028_114916,bigearthnet,densenet,cnn,NT,test_mAP_macro,patch_shuffle,15,0.5188976526260376
20241028_134330,caltech,regnet,cnn,NT,test_accuracy_macro,patch_rotation,6,0.3726334571838379
20241028_154124,caltech_120,resnet,cnn,NT,test_accuracy_macro,channel_inversion,0,0.6652882099151611
20241028_111438,bigearthnet,convnext,cnn,NT,test_mAP_macro,channel_inversion,2,0.24990731477737427
20241028_111807,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,bilateral,31,0.28341197967529297
20241028_112008,rgb_bigearthnet,regnet,cnn,NT,test_mAP_macro,median,9,0.3784226179122925
20241008_145755,deepglobe,vit,transformer,ST,test_mAP_macro,,,
20241028_152311,caltech,convmixer,transformer,NT,test_accuracy_macro,sobel,3,0.04321921244263649
20241028_092721,imagenet,resnet,cnn,PT,test_accuracy_macro,gaussian,2.0,0.6168890595436096
20241028_160642,caltech_120,densenet,cnn,NT,test_accuracy_macro,channel_shuffle,6,0.5101807713508606
20241028_163155,caltech_120,inception,cnn,NT,test_accuracy_macro,greyscale,0,0.516359269618988
20241028_130813,deepglobe,convmixer,transformer,NT,test_mAP_macro,sobel,0,0.6702415347099304
20241028_142315,bigearthnet,cait,transformer,NT,test_mAP_macro,patch_shuffle,11,0.597694456577301
20241028_104952,bigearthnet,efficientnet,cnn,NT,test_mAP_macro,patch_rotation,2,0.6163992285728455
20241028_114630,rgb_bigearthnet,densenet,cnn,NT,test_mAP_macro,patch_shuffle,6,0.5495182871818542
20241028_154352,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,median,15,0.267600417137146
20241028_104837,imagenet,efficientnet,cnn,PT,test_accuracy_macro,median,15,0.2812861204147339
20241028_114728,deepglobe,inception,cnn,NT,test_mAP_macro,patch_shuffle,6,0.6370615363121033
20241028_154259,bigearthnet,convmixer,transformer,NT,test_mAP_macro,patch_rotation,1,0.6754348874092102
20241028_161959,caltech_120,xception,cnn,NT,test_accuracy_macro,bilateral,0,0.7439371347427368
20241028_121428,deepglobe,deit,transformer,NT,test_mAP_macro,patch_shuffle,2,0.6497105360031128
20241028_132419,rgb_bigearthnet,regnety,cnn,NT,test_mAP_macro,channel_inversion,6,0.319166362285614
20241028_122122,deepglobe,cait,transformer,NT,test_mAP_macro,bilateral,9,0.24865451455116272
20241028_105847,deepglobe,regnet,cnn,NT,test_mAP_macro,channel_inversion,1,0.2739013433456421
